transaction_id,customer_id,product_id_x,quantity,transaction_date,total_amount,Card_Type,product_id_y,product_name,last_restock_date,product_quantity,unit_price,supplier
19-9782325,75-2270724,17-0968996,2968.0,09.10.2023,83799,,17-0968996,Versatainer Nc - 888,25.07.2023,,,Leshia Charter
48-3554186,57-1081069,23-1384452,8698.0,25.04.2023,388714,visa-electron,23-1384452,"Wine - White, Schroder And Schyl",20.12.2022,597.0,3476.01,Lemuel Lightbourne
03-2172423,13-0943541,66-7458660,9203.0,12.05.2023,248315,,66-7458660,"Oil - Truffle, White",02.06.2023,2460.0,3167.09,Hi Normansell
14-2384672,36-9240696,35-2965416,5422.0,16.06.2023,70292,switch,35-2965416,Syrup - Chocolate,16.01.2023,1345.0,2940.78,Lynda Dreschler
16-9341078,53-1350821,45-8611209,9133.0,28.01.2023,391535,,45-8611209,Bread - Pita,05.11.2023,2512.0,849.56,Ros De Haven
72-2549746,02-7917590,,3989.0,28.03.2023,271729,americanexpress,,Nestea - Iced Tea,10.06.2023,6171.0,,Willetta Craig
81-5204383,47-5282174,53-1464229,7318.0,02.03.2023,248940,jcb,53-1464229,Clam Nectar,09.04.2023,137.0,4114.39,Lorilyn Carolan
06-4398345,52-2756741,13-9103897,9696.0,01.05.2023,137768,laser,13-9103897,French Pastry - Mini Chocolate,19.05.2023,7356.0,1788.37,Cindee Westwell
27-1939681,25-5132308,99-8993141,4930.0,,434718,jcb,99-8993141,Turnip - Wax,12.04.2023,4287.0,,David Armytage
27-6294387,09-0976771,72-8443902,6703.0,30.08.2023,296774,jcb,72-8443902,"Bread - Roll, Soft White Round",08.10.2023,7946.0,1295.45,Gretal Werlock
53-3573509,95-5855140,60-7512279,9041.0,10.10.2023,459947,jcb,60-7512279,Lid - 0090 Clear,03.04.2023,6624.0,620.49,Karlotte Docherty
39-4260774,76-9164421,66-0307576,8136.0,03.09.2023,155079,jcb,66-0307576,Noodles - Steamed Chow Mein,,6576.0,,Wynn Gahagan
87-4321589,73-3697727,,9607.0,23.02.2023,199191,maestro,,Quiche Assorted,11.04.2023,1732.0,129.33,Lesli Storms
13-5905831,71-7560654,,1380.0,,191033,switch,,Lychee,30.06.2023,8402.0,,Hammad Ilyushkin
83-7205348,50-8961672,05-8693783,5446.0,,36522,jcb,05-8693783,Wine - Cava Aria Estate Brut,07.07.2023,6561.0,1294.24,Allan Filippi
47-2211799,90-4833948,,571.0,21.12.2022,162510,jcb,,Coffee Decaf Colombian,19.10.2023,850.0,2141.08,Syman Brauninger
61-6894261,25-2309071,56-9116718,6340.0,28.05.2023,357728,,56-9116718,"Bread - Crumbs, Bulk",07.01.2023,5470.0,2495.36,Arney Kerkham
52-6090618,01-4189287,,60.0,28.05.2023,282590,,,"Bread - Dark Rye, Loaf",03.11.2023,7614.0,2980.51,Hodge Gouth
54-7337926,72-2849309,17-8801899,8331.0,26.09.2023,360946,mastercard,17-8801899,Bag Stand,11.07.2023,2464.0,3762.68,Emmett Cantrell
39-6552453,86-1057782,89-3334073,5994.0,29.12.2022,246750,jcb,89-3334073,Bagel - Everything Presliced,20.11.2022,991.0,,Deeanne Scuffham
80-7587128,30-4445295,,4087.0,18.08.2023,389628,jcb,,Bonito Flakes - Toku Katsuo,01.10.2023,2949.0,1107.83,Zandra Tacey
37-4758104,95-5393904,62-2778045,8659.0,16.03.2023,96454,jcb,62-2778045,Mahi Mahi,16.04.2023,5107.0,2233.79,Veda Laytham
50-0663727,45-8873383,09-1225603,5313.0,19.01.2023,20706,jcb,09-1225603,Mustard Prepared,02.12.2022,2229.0,3420.98,Des Mussettini
96-6095922,98-9923770,76-2270747,2647.0,28.08.2023,42853,jcb,76-2270747,Soup - Campbells - Chicken Noodle,20.12.2022,5402.0,4122.8,Abdel Escofier
93-7858918,68-2882037,86-0053307,8628.0,,190148,switch,86-0053307,"Pasta - Rotini, Colour, Dry",21.09.2023,4790.0,,Pincas Ruppele
75-9837761,91-8601768,03-8047599,2444.0,22.06.2023,487699,laser,03-8047599,Catfish - Fillets,05.12.2022,8569.0,3380.39,Patten Gotfrey
44-6650416,27-3821771,57-3838139,3274.0,04.06.2023,512890,,57-3838139,Mustard - Dijon,16.12.2022,,,Garvin Garstan
83-9952501,31-2477978,15-2788943,,21.03.2023,24515,,15-2788943,"Juice - Orange, 341 Ml",09.08.2023,9824.0,4319.29,Lucille Danzelman
54-2959219,98-5894993,70-3596026,7826.0,03.09.2023,143373,diners-club-carte-blanche,70-3596026,Island Oasis - Sweet And Sour Mix,28.11.2022,6836.0,1861.76,Suzy Lage
25-7820786,25-1770387,02-0831619,,23.09.2023,482223,jcb,02-0831619,"Juice - V8, Tomato",,,533.21,Gwenette Barkas
66-6264420,01-0441311,,833.0,23.12.2022,106323,,,"Shrimp - 16 - 20 Cooked, Peeled",17.06.2023,5652.0,4100.72,Keelia Rives
21-7758017,96-4971074,79-2904495,643.0,25.01.2023,584480,maestro,79-2904495,"Soup - Campbells, Chix Gumbo",10.07.2023,,1392.2,Elli Helis
79-7821139,45-2338514,50-8577032,3831.0,01.04.2023,578290,,50-8577032,Soap - Hand Soap,18.05.2023,,3090.93,Pierre Varsey
43-1990218,39-9581673,72-9289306,3498.0,27.09.2023,249969,jcb,72-9289306,Corn Kernels - Frozen,,9050.0,1236.86,Dorette Cohan
60-7244258,37-2200423,79-8253747,1854.0,22.04.2023,59577,,79-8253747,Beef Wellington,,9394.0,2102.54,Clarabelle Gresswood
33-3860650,63-7162529,84-8175872,8393.0,09.09.2023,367720,visa-electron,84-8175872,Pepsi - 600ml,,5865.0,,Marie Drews
26-0738630,84-4276486,56-0546575,3311.0,23.08.2023,530863,,56-0546575,Longos - Grilled Salmon With Bbq,15.09.2023,6173.0,3555.78,Erinn Cafferty
85-6702255,10-9547555,61-9845006,7811.0,07.05.2023,194218,mastercard,61-9845006,Wine - Puligny Montrachet A.,,5833.0,4310.02,Carley Ludlamme
31-7043650,03-8520193,16-4080011,6479.0,19.02.2023,495774,,16-4080011,Shopper Bag - S - 4,06.01.2023,2052.0,1852.53,Hollis Tratton
77-2992828,31-0445425,,9911.0,22.11.2022,245750,china-unionpay,,Cream - 10%,23.11.2022,,2428.44,Ignacio Datte
67-4237253,07-2524366,95-6051463,350.0,,585092,,95-6051463,Chocolate - Dark,15.07.2023,460.0,3970.4,Ingrid Keyho
12-4905293,11-1837639,67-2974750,5279.0,24.02.2023,96750,,67-2974750,"Bread - Sticks, Thin, Plain",11.12.2022,4423.0,1419.91,Tann Everist
57-4618145,85-0809096,79-6187551,9714.0,19.01.2023,507904,,79-6187551,Cleaner - Pine Sol,08.06.2023,4729.0,3831.52,Grover Patzelt
73-7615021,14-5881220,70-4619411,5777.0,,558930,maestro,70-4619411,Swordfish Loin Portions,25.07.2023,9696.0,1030.15,Andee Schimann
77-7275211,27-6760931,02-7837898,7073.0,,282521,jcb,02-7837898,Sauce - Hp,22.01.2023,5602.0,986.88,Hobey Arnow
50-7819550,24-4883191,78-3592118,5463.0,08.05.2023,402519,,78-3592118,Wine - Alsace Gewurztraminer,02.03.2023,5211.0,1061.89,Gabriel Ballantyne
62-4892872,94-8161517,00-9567177,1676.0,01.05.2023,195817,jcb,00-9567177,Pepper - Red Chili,10.10.2023,1790.0,3576.86,Chloris Tapsell
20-2741939,92-7962197,76-5993625,2665.0,17.06.2023,452335,mastercard,76-5993625,"Salt - Rock, Course",07.08.2023,5459.0,2616.56,Mariejeanne Duxbarry
61-0275828,09-1945378,18-1772461,3421.0,08.10.2023,413731,switch,18-1772461,Sauce - Hollandaise,,8510.0,2809.79,Hubie Glusby
81-4743812,53-0148021,85-5574039,8017.0,08.02.2023,198249,jcb,85-5574039,Veal - Ground,,6440.0,1857.05,Gisele Southard
51-6084383,14-3728559,81-8957734,8504.0,06.12.2022,592552,jcb,81-8957734,"Wine - White, Pelee Island",10.02.2023,,1751.68,Deane McKane
78-9610824,61-1146801,19-9920856,,12.01.2023,469794,maestro,19-9920856,Melon - Cantaloupe,07.06.2023,,3775.84,Ricoriki Lethebridge
49-0680674,49-7886213,55-1323535,5213.0,,384886,maestro,55-1323535,Cheese - Sheep Milk,08.01.2023,1292.0,1996.6,Stephani Jackson
44-5557771,36-6890221,38-9148780,5636.0,,122538,jcb,38-9148780,"Tart Shells - Savory, 3",11.07.2023,1961.0,1923.09,Christiano Cutten
35-8890306,69-4444383,,6827.0,10.10.2023,587348,china-unionpay,,Knife Plastic - White,09.11.2023,,2683.75,Franny Mowbray
03-8910242,47-7280043,23-2736690,6445.0,05.03.2023,128989,visa-electron,23-2736690,Fond - Neutral,26.03.2023,2280.0,1323.72,Dorry Dunn
47-1107600,80-3759453,02-1204330,7832.0,01.02.2023,31050,jcb,02-1204330,Foam Tray S2,09.08.2023,9191.0,977.28,Rosmunda Wolseley
27-4103073,04-6819545,48-6757845,221.0,05.04.2023,246699,jcb,48-6757845,Mustard - Dijon,06.05.2023,7502.0,1888.95,Fawne Giovanetti
60-4286575,84-8571989,41-5724462,,02.10.2023,218797,jcb,41-5724462,Ecolab - Balanced Fusion,31.10.2023,5798.0,1288.62,Ev Roswarn
52-4667953,74-9260397,,6623.0,28.04.2023,187852,,,"Syrup - Monin, Irish Cream",09.03.2023,777.0,3106.26,Gris Rofe
88-7412128,76-6404864,50-5683792,7087.0,29.08.2023,493688,jcb,50-5683792,"Turkey - Breast, Smoked",12.07.2023,8851.0,,Cassie Cherry
23-3040072,30-9190153,53-7081877,,28.01.2023,337101,visa-electron,53-7081877,"Cup - 6oz, Foam",,6298.0,3996.37,Kippie McKinie
90-7861728,58-3505631,87-7638147,80.0,30.11.2022,197234,diners-club-international,87-7638147,"Lemonade - Natural, 591 Ml",14.08.2023,4093.0,1006.94,Giralda Dearnaly
12-2460777,10-8471629,84-0882504,7790.0,25.02.2023,424184,,84-0882504,Wine - Montecillo Rioja Crianza,12.02.2023,2708.0,,Marjie Dawkins
54-3798060,42-2631091,28-2570862,2967.0,,530417,,28-2570862,Coffee - Flavoured,19.10.2023,3654.0,1559.32,Johannes Marr
40-3416688,57-5780882,37-2525090,3188.0,13.09.2023,551675,mastercard,37-2525090,Bread - Raisin Walnut Oval,04.03.2023,7667.0,976.56,Barbabas Peebles
70-3498248,82-6068188,14-0195395,6705.0,06.07.2023,16106,maestro,14-0195395,Quail Eggs - Canned,11.05.2023,2577.0,624.33,Sheridan Graffham
45-3795470,87-6583717,95-3319391,3117.0,14.11.2023,127244,,95-3319391,Wine - Clavet Saint Emilion,06.01.2023,5972.0,4213.43,Frannie Vanlint
05-8754309,68-3459825,33-7940701,4192.0,09.05.2023,443117,,33-7940701,Sauerkraut,29.01.2023,7660.0,630.48,Lonee Haitlie
99-9411027,96-6328671,77-8410314,2066.0,20.03.2023,34078,laser,77-8410314,Chicken - Tenderloin,13.03.2023,5043.0,4398.31,Bart Tomlett
90-6180836,76-9368074,43-4097157,1392.0,31.08.2023,444838,jcb,43-4097157,Beer - Sleemans Honey Brown,27.04.2023,8981.0,667.07,Benedikt Curness
14-2830423,21-8633992,81-3109824,4560.0,05.02.2023,277026,visa,81-3109824,Oil - Sesame,16.10.2023,3635.0,1082.47,Dee Raincin
94-1707934,99-6403714,52-2511031,267.0,31.12.2022,9830,maestro,52-2511031,Crab Brie In Phyllo,14.05.2023,5656.0,1393.43,Kristoffer Bengough
94-4876630,24-9614796,59-7756756,9259.0,23.07.2023,533559,visa-electron,59-7756756,Water - Spring Water 500ml,12.05.2023,9684.0,202.5,Meryl Priestley
53-2613655,43-7213786,11-0679998,6080.0,10.06.2023,585452,,11-0679998,Wine - Pinot Grigio Collavini,,569.0,2280.02,Bunni Ould
89-5459497,71-1762340,17-4362094,4244.0,02.06.2023,501006,switch,17-4362094,"Nut - Walnut, Chopped",26.02.2023,5175.0,279.77,Kylila Sergant
11-4908031,34-9565117,66-1012114,,23.11.2022,143905,,66-1012114,Spinach - Packaged,06.05.2023,,748.08,Aurea Scramage
27-5804752,96-7861886,39-3719087,,24.12.2022,177145,,39-3719087,Beans - Fine,02.06.2023,5801.0,3581.87,Denny Mehew
90-3972818,36-4731859,92-8818158,,15.06.2023,388842,visa,92-8818158,Cookie - Oreo 100x2,28.12.2022,4521.0,4262.04,Juliane Dixcee
21-4784126,57-7064707,48-4077724,4081.0,,262371,maestro,48-4077724,Aromat Spice / Seasoning,20.12.2022,9906.0,1655.16,Constanta Capner
46-5326973,41-5548947,54-3053283,6764.0,19.02.2023,100961,jcb,54-3053283,Pastry - Raisin Muffin - Mini,19.08.2023,4729.0,,Napoleon Dik
21-4185186,47-1203695,17-2932102,,21.12.2022,247083,jcb,17-2932102,Turkey Tenderloin Frozen,02.11.2023,2177.0,916.9,Matias Orrock
61-9673094,15-9865015,99-9711273,8543.0,26.12.2022,4994,diners-club-us-ca,99-9711273,Lamb - Loin Chops,22.06.2023,5373.0,1448.57,Kristine Husher
76-9055206,35-4010392,35-7933849,5836.0,20.12.2022,112353,jcb,35-7933849,Bread - White Epi Baguette,18.01.2023,,,Carmelia Lillford
14-6928411,99-0390944,90-7051492,8800.0,06.04.2023,167328,laser,90-7051492,Chocolate - Feathers,07.04.2023,2746.0,2770.88,Kris Thomesson
80-6192004,41-7497718,06-5954211,,27.10.2023,525527,diners-club-enroute,06-5954211,Eggplant - Regular,15.09.2023,,549.25,Swen Cammell
05-3342148,74-3256984,88-8848094,1005.0,11.11.2023,397985,,88-8848094,Bar Energy Chocchip,28.01.2023,1715.0,3864.97,Kingsley Reynard
13-9255226,23-0776134,62-8509685,2143.0,02.06.2023,96029,jcb,62-8509685,Bread - Malt,13.07.2023,6548.0,2063.54,Gertrudis Kentish
35-7929241,84-5156952,,7379.0,05.01.2023,303776,,,"Mushroom - Oyster, Fresh",25.04.2023,621.0,3642.46,Lanita Lord
86-4814830,47-5136579,20-5820719,4033.0,25.12.2022,299063,,20-5820719,Coffee - Egg Nog Capuccino,12.11.2023,2126.0,3963.88,Burke Rosenwald
45-4959018,15-3200156,95-6251837,9772.0,05.12.2022,433811,diners-club-enroute,95-6251837,"Wine - White, Pinot Grigio",01.12.2022,1345.0,3796.93,Verne Rudinger
37-3503153,64-1562488,,3615.0,26.05.2023,310002,,,Chick Peas - Dried,10.03.2023,6656.0,3833.85,Carlyn Pember
30-5470811,52-7443560,59-9284546,7000.0,14.02.2023,84624,visa-electron,59-9284546,Spice - Chili Powder Mexican,09.09.2023,,732.63,Ewan Drohan
13-4681411,92-1539997,94-6771391,3615.0,06.07.2023,344878,,94-6771391,Island Oasis - Mango Daiquiri,,2413.0,4303.34,Cristobal Ricks
64-7965317,01-4781728,09-9704892,2154.0,28.05.2023,462965,laser,09-9704892,Chickensplit Half,,7994.0,2538.9,Tana Fairham
48-0683891,42-4386552,69-7664525,4343.0,,264827,maestro,69-7664525,Energy Drink - Redbull 355ml,04.10.2023,8581.0,,Artur Castane
37-9468972,38-9630740,46-6027681,5996.0,08.08.2023,476359,,46-6027681,Energy Drink - Redbull 355ml,01.09.2023,5185.0,1113.68,Mara Verity
47-6712461,98-0741169,74-6931396,3353.0,14.08.2023,128990,laser,74-6931396,"Cup - 6oz, Foam",04.03.2023,3641.0,233.05,Nanni Dighton
39-8842104,42-9746969,31-1755946,2051.0,23.01.2023,23998,diners-club-carte-blanche,31-1755946,Cassis,20.02.2023,9383.0,3406.43,Jobey Bromhead
59-7526981,32-7287583,45-3102443,9809.0,,64682,,45-3102443,Flavouring - Rum,07.07.2023,1206.0,4219.19,Denna Gidney
56-8704381,56-0478378,87-7424819,9770.0,12.01.2023,509481,,87-7424819,Appetizer - Southwestern,07.12.2022,4428.0,,Daile de la Valette Parisot
12-4578779,09-3668570,29-0478906,2558.0,14.03.2023,144476,jcb,29-0478906,Dried Cherries,28.11.2022,6925.0,3723.76,Marcelia Martin
40-4193409,07-7374839,51-8657888,8443.0,15.06.2023,19629,solo,51-8657888,Bar - Granola Trail Mix Fruit Nut,29.07.2023,441.0,1859.72,Catarina Fidgett
90-9104211,36-7240148,,8579.0,30.08.2023,500876,mastercard,,Onions - Spanish,06.01.2023,690.0,1829.83,Stace Dagg
15-3065059,62-2249963,65-7619219,6375.0,25.03.2023,137488,,65-7619219,Towel - Roll White,17.01.2023,682.0,,Brietta Molian
12-6043256,61-2318739,87-0679636,7884.0,02.01.2023,149957,maestro,87-0679636,Green Scrubbie Pad H.duty,,3760.0,,Nicole MacAindreis
72-4487803,35-4179709,68-4075273,3545.0,23.12.2022,355185,visa,68-4075273,"Beans - Fava, Canned",16.03.2023,9812.0,1094.22,Marylynne Gilliat
50-0289504,46-3288905,80-6590427,1191.0,12.05.2023,524683,jcb,80-6590427,Walkers Special Old Whiskey,07.12.2022,5497.0,2903.74,Shelton Sickert
54-3248624,93-4335503,61-4974928,8373.0,20.12.2022,162220,mastercard,61-4974928,"Wine - Red, Colio Cabernet",19.04.2023,7127.0,1946.15,Zane Sottell
08-4660929,08-4498733,16-1004794,93.0,13.04.2023,492552,jcb,16-1004794,"Wine - White, Ej Gallo",11.11.2023,7461.0,4155.29,Bev Jachimiak
41-3414755,40-9565162,54-9390473,,12.04.2023,161193,jcb,54-9390473,Cookie - Oreo 100x2,07.11.2023,6287.0,3885.99,Modesty Dadds
49-4566205,28-2299927,50-5784044,,06.07.2023,350117,,50-5784044,Veal - Insides Provini,17.12.2022,3673.0,3837.74,Reinaldos Loxdale
84-2203558,39-8918468,51-3232317,,29.11.2022,7051,mastercard,51-3232317,Wine - Sauvignon Blanc,25.02.2023,6025.0,2461.18,Erroll Foreman
38-8396154,96-1526323,71-3230048,8024.0,04.04.2023,585533,jcb,71-3230048,Sugar - Individual Portions,,7371.0,3106.97,Carlotta Dane
10-1600100,46-0165573,39-2177908,398.0,19.01.2023,28561,,39-2177908,Chocolate - Unsweetened,23.01.2023,2368.0,,Claude Giroldi
13-1218887,25-3169096,,,22.06.2023,21604,china-unionpay,,Beer - True North Lager,11.03.2023,1979.0,2306.76,Felisha Jacob
10-7166605,25-9966942,31-6038079,828.0,04.06.2023,571413,,31-6038079,"Cod - Salted, Boneless",05.07.2023,9945.0,3727.36,Uriel Shernock
01-4383349,04-4042947,65-2223150,838.0,18.07.2023,118130,mastercard,65-2223150,"Soup - Campbells, Butternut",22.02.2023,,1521.19,Sterne Defraine
81-9827039,51-3478512,17-4015176,2020.0,05.10.2023,337078,solo,17-4015176,Flower - Commercial Spider,18.02.2023,8544.0,3193.63,Zsa zsa Berard
31-6731884,46-0384118,40-9739828,6005.0,12.10.2023,18414,diners-club-us-ca,40-9739828,Juice - V8 Splash,21.06.2023,9142.0,3651.9,Elisabet Spelman
66-9835329,55-0000485,16-9982901,,17.07.2023,233338,switch,16-9982901,Pepper - Roasted Red,09.10.2023,3848.0,723.62,Ricardo Keepe
78-0882066,62-8006258,55-3957592,6975.0,14.01.2023,208477,jcb,55-3957592,Foil - Round Foil,05.10.2023,3629.0,131.69,Consalve Vink
98-5574072,34-5067462,,2934.0,08.04.2023,395949,diners-club-us-ca,,Russian Prince,23.10.2023,6770.0,890.58,Katrinka Stickels
37-5481599,92-0398847,66-4291078,6372.0,21.04.2023,483114,maestro,66-4291078,Five Alive Citrus,11.11.2023,4436.0,4184.62,Carolan Grandison
09-8513634,39-2754341,60-4675145,1506.0,25.08.2023,76317,visa,60-4675145,Bread - Olive,13.12.2022,2710.0,1881.16,Loni Mailey
70-6883083,25-4053210,65-8434599,2065.0,02.07.2023,356090,solo,65-8434599,White Baguette,05.01.2023,439.0,2090.09,Darcee Glover
95-7127969,14-6026197,06-2196549,6260.0,12.12.2022,554389,jcb,06-2196549,Melon - Honey Dew,,7179.0,3584.5,Burton Fitzer
31-0583047,75-5516393,99-5364612,2105.0,,226028,diners-club-enroute,99-5364612,"Doilies - 12, Paper",09.04.2023,5864.0,3267.72,Yasmin Ledur
84-1904069,48-9365067,99-8750306,,22.02.2023,282904,jcb,99-8750306,Tomatoes - Grape,28.02.2023,,2412.21,Margarette Dossettor
12-6114568,83-1472544,52-5285816,9643.0,07.03.2023,301619,jcb,52-5285816,Carbonated Water - Cherry,09.10.2023,278.0,2371.79,Benedick Gatty
29-4702702,44-1035945,69-1744533,7054.0,15.03.2023,208070,jcb,69-1744533,Squash - Guords,03.08.2023,6115.0,1368.66,Madge Yewman
93-5655909,68-3924831,36-9451309,5390.0,11.02.2023,423670,jcb,36-9451309,Cheese - Wine,20.11.2022,1214.0,1943.35,Ezequiel Consadine
69-4568134,40-1556617,43-6062067,1216.0,16.12.2022,592407,jcb,43-6062067,Gingerale - Diet - Schweppes,,1123.0,3806.57,Jacinta Aurelius
89-6891341,36-9962026,,4163.0,27.08.2023,334049,,,Wine - Fino Tio Pepe Gonzalez,17.11.2023,9966.0,4471.88,Gianni Knocker
83-8278777,85-3424797,04-7971818,430.0,06.11.2023,318217,switch,04-7971818,Grapefruit - White,,5793.0,3293.68,Diann Loakes
95-7061033,62-3182975,97-0091323,3832.0,30.04.2023,395464,jcb,97-0091323,"Lamb - Whole, Frozen",11.05.2023,,,Web Boam
25-8765162,50-3256530,71-9876013,3644.0,13.11.2023,206046,jcb,71-9876013,Sugar - Icing,26.08.2023,8888.0,1221.94,Herby Strang
20-5762123,17-3957706,82-0922035,8107.0,12.10.2023,39018,laser,82-0922035,Tarts Assorted,05.11.2023,1824.0,,My Eschalette
03-2040678,24-4621170,56-9344187,6515.0,14.11.2023,509584,,56-9344187,Juice - Apple Cider,07.07.2023,7453.0,47.67,Sada Kleszinski
92-3403045,53-6187386,04-9219856,561.0,,61428,jcb,04-9219856,Wine - Riesling Dr. Pauly,16.02.2023,282.0,,Viviene MacKnight
23-2452867,56-8474577,76-9870935,9786.0,08.06.2023,223694,visa-electron,76-9870935,Vodka - Moskovskaya,11.06.2023,1823.0,1525.73,Otis Farherty
37-3167328,21-9579763,93-8230370,1320.0,16.05.2023,8503,,93-8230370,Tumeric,,,198.6,Opalina Sebrens
45-9577780,43-2702045,39-5286294,3523.0,01.05.2023,447201,,39-5286294,Urban Zen Drinks,11.05.2023,2845.0,3152.38,Chaddy Rene
45-9822198,39-9996059,34-4991598,8037.0,10.03.2023,181943,,34-4991598,Shrimp - 100 / 200 Cold Water,09.08.2023,7223.0,2579.24,Mikol Aloway
39-7730043,83-3330088,62-3660011,6464.0,10.09.2023,362811,diners-club-carte-blanche,62-3660011,"Nut - Pecan, Halves",12.12.2022,5491.0,147.82,Sari Jagger
90-3203484,15-4643890,61-9251919,1172.0,07.10.2023,353890,mastercard,61-9251919,Tia Maria,06.05.2023,2484.0,2148.51,Sophia O'Heaney
40-2747537,47-6251269,49-8200521,6910.0,31.01.2023,159193,instapayment,49-8200521,"Nut - Almond, Blanched, Ground",07.07.2023,5751.0,4051.48,Martica Malsher
28-3992137,86-3120505,16-5652489,,23.01.2023,240901,,16-5652489,"Wine - White, Concha Y Toro",22.09.2023,7299.0,,Alia Gavaghan
23-4239393,68-3312281,92-4855766,240.0,20.08.2023,497520,jcb,92-4855766,Coriander - Seed,15.10.2023,5108.0,1160.92,Vilma Rennie
94-5811757,43-8703487,08-4710734,693.0,25.02.2023,538085,jcb,08-4710734,Syrup - Monin - Passion Fruit,,8253.0,1583.39,Hersh Sprulls
54-8788650,91-4810942,96-4242011,5102.0,30.03.2023,246948,jcb,96-4242011,Cod - Fillets,21.12.2022,6532.0,3300.19,Horatio Grut
19-2549479,18-0156175,57-4436550,5995.0,21.11.2022,147580,diners-club-carte-blanche,57-4436550,Wine - Gato Negro Cabernet,12.08.2023,7448.0,665.85,Ange Readshall
16-5371998,52-9293308,,5266.0,04.05.2023,536803,,,"Juice - Pineapple, 341 Ml",18.11.2023,7657.0,1715.28,Sarajane Eacle
86-9628137,24-0426779,98-1220699,9947.0,30.06.2023,311872,jcb,98-1220699,Sauce - Chili,,9806.0,,Tera Woloschin
64-3178883,72-9866359,52-3432661,809.0,16.12.2022,412126,jcb,52-3432661,Calypso - Pineapple Passion,18.01.2023,,2072.68,Trisha Naseby
40-9887690,58-9678654,02-5360780,4252.0,23.10.2023,110860,mastercard,02-5360780,Horseradish Root,03.11.2023,7296.0,343.91,Tobit Danniel
47-7932244,16-7597215,,4085.0,25.06.2023,407086,jcb,,Sardines,21.09.2023,2465.0,651.02,Levon Bunclark
82-4061149,55-3775285,64-4363968,7440.0,19.12.2022,214387,jcb,64-4363968,Cheese - Mix,20.05.2023,3554.0,3502.91,Darrelle O'Hollegan
42-1609287,47-7124494,56-3851392,,26.07.2023,84280,diners-club-enroute,56-3851392,Lid Tray - 12in Dome,11.12.2022,8730.0,2636.11,Ruddie Grewes
16-2907626,40-4397488,92-5069690,6219.0,29.10.2023,12331,jcb,92-5069690,Waffle Stix,26.04.2023,400.0,3606.58,Jorge Brunker
03-4948575,62-4495316,05-8467232,3517.0,15.09.2023,436569,,05-8467232,Coffee - Egg Nog Capuccino,,3965.0,4405.94,Joellen Elsop
52-6255451,67-3621487,18-5312632,1015.0,01.04.2023,281153,switch,18-5312632,Bread - 10 Grain,01.06.2023,2691.0,843.66,Rozanne Dast
75-2762491,78-1638411,09-7622209,7524.0,30.04.2023,295250,switch,09-7622209,Turkey Leg With Drum And Thigh,28.11.2022,6778.0,,Jaymee Mildner
70-7066282,74-5913409,64-6470936,6660.0,03.05.2023,581947,solo,64-6470936,Dikon,01.06.2023,,2377.88,Ailene Robez
10-0102899,98-3070787,12-0509066,2307.0,,189119,mastercard,12-0509066,Sponge Cake Mix - Vanilla,,578.0,2870.36,Vivienne Autie
26-4269154,08-1444774,94-6564228,9632.0,19.06.2023,56656,,94-6564228,Artichokes - Jerusalem,11.06.2023,891.0,1452.88,Effie Ryce
81-2094891,90-5917105,63-6578095,8782.0,19.03.2023,263341,china-unionpay,63-6578095,"Shrimp - Baby, Cold Water",18.05.2023,6126.0,4095.27,Olympe Meir
07-9359640,16-9551642,96-3822617,3343.0,,77141,jcb,96-3822617,Beer - Tetleys,,4538.0,3502.41,Irvin Simla
99-8891151,64-5127644,29-7000378,2278.0,09.05.2023,337126,jcb,29-7000378,"Quail - Eggs, Fresh",24.08.2023,9263.0,,Marjie Giorgione
67-0907291,62-6770551,,3512.0,,550216,,,Bonito Flakes - Toku Katsuo,02.02.2023,5469.0,3073.44,Zahara Chevin
71-9861971,70-2231266,17-5471663,5987.0,06.09.2023,327945,china-unionpay,17-5471663,"Yogurt - Strawberry, 175 Gr",30.06.2023,,3877.0,Hercules Pipet
88-0896823,42-3328924,81-9061744,1180.0,01.03.2023,321016,diners-club-enroute,81-9061744,Pimento - Canned,20.07.2023,2022.0,1061.51,Beck Twyford
23-1775896,87-6519714,65-9930508,6944.0,09.10.2023,519642,,65-9930508,Pepper - Chilli Seeds Mild,06.01.2023,9886.0,598.59,Laurette Ponten
15-0748614,75-7779664,35-4188355,,01.07.2023,246042,maestro,35-4188355,Cod - Black Whole Fillet,18.03.2023,186.0,560.83,Ariella Fratczak
83-2727399,27-2886026,38-3268628,2732.0,18.04.2023,433722,maestro,38-3268628,Tomato - Peeled Italian Canned,08.06.2023,,1323.77,Eada Crowth
66-0772713,15-6205804,10-1954910,479.0,07.05.2023,555589,,10-1954910,Carbonated Water - Raspberry,04.05.2023,1272.0,2337.47,Natal Bon
32-4895414,18-8408146,91-3986008,5874.0,25.05.2023,180105,,91-3986008,Graham Cracker Mix,,4488.0,4418.38,Dene Etchell
20-7999381,68-2362963,89-5175250,801.0,16.04.2023,252371,jcb,89-5175250,"Quail - Whole, Boneless",20.12.2022,9113.0,2991.1,Jacinda Pither
92-0927965,78-9606712,38-1076102,5425.0,10.08.2023,25947,mastercard,38-1076102,Bread - Hot Dog Buns,27.07.2023,7290.0,2445.81,Tamar Birmingham
